,equity
2014-09-18,6070.0
2014-09-19,6070.0
2014-09-22,6070.0
2014-09-23,6070.0
2014-09-24,6070.0
2014-09-25,6070.0
2014-09-26,6070.0
2014-09-29,6070.0
2014-09-30,6070.0
2014-10-01,6070.0
2014-10-02,6070.0
2014-10-03,6070.0
2014-10-06,6065.0
2014-10-07,6515.0
2014-10-08,7240.0
2014-10-09,7240.0
2014-10-10,7240.0
2014-10-14,7240.0
2014-10-15,7235.0
2014-10-16,8580.0
2014-10-17,8575.0
2014-10-20,7670.0
2014-10-21,7670.0
2014-10-22,7665.0
2014-10-23,8315.0
2014-10-24,8015.0
2014-10-27,7615.0
2014-10-28,7115.0
2014-10-29,6415.0
2014-10-30,6765.0
2014-10-31,6065.0
2014-11-03,6510.0
2014-11-04,6510.0
2014-11-05,6505.0
2014-11-06,6505.0
2014-11-07,5885.0
2014-11-10,6050.0
2014-11-12,6050.0
2014-11-13,6050.0
2014-11-14,6045.0
2014-11-17,6345.0
2014-11-18,5995.0
2014-11-19,5940.0
2014-11-20,5940.0
2014-11-21,5940.0
2014-11-24,5935.0
2014-11-25,5615.0
2014-11-26,5435.0
2014-11-28,5430.0
2014-12-01,5430.0
2014-12-02,5430.0
2014-12-03,5430.0
2014-12-04,5430.0
2014-12-05,5430.0
2014-12-08,5430.0
2014-12-09,5430.0
2014-12-10,5430.0
2014-12-11,5430.0
2014-12-12,5430.0
2014-12-15,5430.0
2015-01-23,5430.0
2015-01-26,5430.0
2015-01-27,5430.0
2015-01-28,5430.0
2015-01-29,5430.0
2015-01-30,5425.0
2015-02-02,6250.0
2015-02-03,6250.0
2015-02-04,6250.0
2015-02-05,6245.0
2015-02-06,5645.0
2015-02-09,6480.0
2015-02-10,6480.0
2015-02-11,6480.0
2015-02-12,6475.0
2015-02-13,5445.0
2015-02-17,5645.0
2015-02-18,5370.0
2015-02-19,5370.0
2015-02-20,5370.0
2015-02-23,5365.0
2015-02-24,5255.0
2015-02-25,4485.0
2015-02-26,4480.0
2015-02-27,4480.0
2015-03-02,4480.0
2015-03-03,4475.0
2015-03-04,4775.0
2015-03-05,4625.0
2015-03-06,4320.0
2015-03-09,4320.0
2015-03-10,4315.0
2015-03-11,4865.0
2015-03-12,5175.0
