,equity
2015-10-02,16821.0
2015-10-05,16821.0
2015-10-06,16821.0
2015-10-07,16821.0
2015-10-08,16821.0
2015-10-09,16821.0
2015-10-13,16818.0
2015-10-14,16393.0
2015-10-15,17793.0
2015-10-16,18230.5
2015-10-19,18255.5
2015-10-20,18255.5
2015-10-21,17780.5
2015-10-22,19393.0
2015-10-23,20530.5
2015-10-26,20293.0
2015-10-27,19955.5
2015-10-28,21155.5
2015-10-29,21330.5
2015-10-30,21068.0
2015-11-02,21980.5
2015-11-03,22205.5
2015-11-04,21793.0
2015-11-05,21868.0
2015-11-06,21630.5
2015-11-09,20855.5
2015-11-10,20943.0
2015-11-12,19318.0
2015-11-13,18043.0
2015-11-16,19402.5
2015-11-17,19402.5
2015-11-18,19402.5
2015-11-19,19402.5
2015-11-20,19402.5
2015-11-23,19399.5
2015-11-24,19537.0
2015-11-25,19587.0
2015-11-27,19699.5
2015-11-30,19171.5
2015-12-01,19171.5
2015-12-02,19171.5
2015-12-03,19171.5
2015-12-04,19171.5
2015-12-07,19168.5
2015-12-08,18618.5
2015-12-09,17793.5
2015-12-10,18168.5
2015-12-11,16015.5
2015-12-14,16015.5
2015-12-15,16015.5
2015-12-16,16015.5
2015-12-17,16015.5
2015-12-18,16015.5
2015-12-21,16015.5
2015-12-22,16015.5
2015-12-23,16015.5
2015-12-24,16015.5
2015-12-28,16015.5
2015-12-29,16015.5
2015-12-30,16015.5
2015-12-31,16015.5
2016-01-04,16015.5
2016-01-05,16015.5
2016-01-06,16015.5
2016-01-07,16015.5
2016-01-08,16015.5
2016-01-11,16015.5
2016-01-12,16015.5
2016-01-13,16015.5
2016-01-14,16015.5
2016-01-15,16015.5
2016-01-19,16015.5
2016-01-20,16015.5
2016-01-21,16015.5
2016-01-22,16015.5
2016-01-25,16015.5
2016-01-26,16015.5
2016-01-27,16015.5
2016-01-28,16015.5
2016-01-29,16015.5
2016-02-01,16015.5
2016-02-02,16015.5
2016-02-03,16015.5
2016-02-04,16015.5
2016-02-05,16015.5
